Titulo,Fecha,Link
Fiscal Pérez asegura que encontró informe sobre Keiko Fujimori en allanamiento,05/01/2019 _ 15:17,https://elcomercio.pe/politica/jose-domingo-perez-informe-keiko-fujimori-oficinas-asesor-pedro-chavarry-noticia-594332-noticia/
Mincetur se pronuncia sobre posibles sanciones de EE.UU. a Perú tras incumplimiento de acuerdo,05/01/2019 _ 15:14,https://elcomercio.pe/economia/mincetur-pronuncia-posibles-sanciones-ee-uu-peru-incumplimiento-acuerdo-noticia-nndc-594440-noticia/
Defensa de Yoshiyama presenta recusación contra juez Richard Concepción,05/01/2019 _ 15:09,https://elcomercio.pe/politica/jaime-yoshiyama-recuso-juez-richard-concepcion-carhuancho-noticia-594438-noticia/
Real Madrid alista la incorporación del joven futbolista Brahim Díaz,05/01/2019 _ 14:53,https://elcomercio.pe/deporte-total/futbol-mundial/real-madrid-alista-incorporacion-joven-futbolista-brahim-diaz-noticia-594448-noticia/
Las indignantes declaraciones racistas de un diputado brasileño sobre Bolivia,05/01/2019 _ 14:51,https://elcomercio.pe/mundo/actualidad/indignantes-declaraciones-racistas-diputado-brasileno-rodrigo-amorim-bolivia-noticia-594443-noticia/
Dakar 2019: esta es la historia de la carrera más dura del mundo,05/01/2019 _ 14:49,https://elcomercio.pe/dakar/dakar-2019-historia-carrera-dura-mundo-noticia-594383-noticia/
Cruz Azul vs. Puebla: Yoshimar Yotún debutó oficialmente con la camiseta de la 'Máquina Cementera',05/01/2019 _ 14:46,https://elcomercio.pe/deporte-total/cruz-azul-vs-puebla-yoshimar-yotun-debuto-oficialmente-camiseta-maquina-cementera-noticia-594337-noticia/
André Carrillo anotó para el Al Hilal gracias a un toque sutil desde fuera del área | VIDEO,05/01/2019 _ 14:46,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/andre-carrillo-marco-hilal-toque-sutil-fuera-area-golazo-ver-viral-video-youtube-facebook-fb-yt-noticia-594367-noticia/
"Cristiano Ronaldo presumió de su atlética figura ""sin filtros"" en Instagram",05/01/2019 _ 14:45,https://elcomercio.pe/deporte-total/cristiano-ronaldo-presume-atletica-figura-filtros-instagram-ver-viral-imagen-foto-red-social-noticia-594346-noticia/
"José Mourinho, diario británico reveló las infidelidades del ex técnico del Manchester United",05/01/2019 _ 14:44,https://elcomercio.pe/deporte-total/jose-mourinho-the-sun-revelo-vida-oculta-e-infidelidades-ex-tecnico-manchester-united-noticia-594352-noticia/
Universitario de Deportes: así luce el césped del Estadio Monumental a días de la 'Noche Crema' | VIDEO,05/01/2019 _ 14:25,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-deportes-luce-cesped-estadio-monumental-dias-noche-crema-video-noticia-nndc-594418-noticia/
Horóscopo de hoy sábado 5 de enero del 2019: revisa aquí tu signo zodiacal,05/01/2019 _ 14:21,https://elcomercio.pe/luces/vida-social/horoscopo-hoy-sabado-5-enero-2019-gratis-amor-tarot-zodiacal-noticia-592881-noticia/
Juan Guaidó es el nuevo presidente del Parlamento venezolano,05/01/2019 _ 14:18,https://elcomercio.pe/mundo/actualidad/venezuela-juan-guaido-sera-nuevo-presidente-parlamento-venezolano-noticia-594397-noticia/
Parlamento declara ilegítimo a Nicolás Maduro previo a su posesión,05/01/2019 _ 14:18,https://elcomercio.pe/mundo/actualidad/venezuela-parlamento-declara-ilegitimo-nicolas-maduro-previo-posesion-noticia-594391-noticia/
"Melgar anunció el fichaje del exjugador de Universitario, Ángel Romero, para la temporada 2019",05/01/2019 _ 14:17,https://elcomercio.pe/deporte-total/melgar-anuncio-fichaje-exjugador-universitario-angel-romero-temporada-2019-noticia-nndc-594437-noticia/
China: Población superará los 1.440 millones de personas en 2029,05/01/2019 _ 14:13,https://elcomercio.pe/mundo/asia/china-poblacion-china-superara-1-440-millones-personas-2029-noticia-594433-noticia/
Lambayeque: dos muertos y un herido en accidente en Panamericana Norte | VIDEO,05/01/2019 _ 14:01,https://elcomercio.pe/peru/lambayeque/lambayeque-dos-muertos-herido-accidente-carretera-panamericana-norte-video-noticia-nndc-594423-noticia/
Arsenal vs. Blackpool EN VIVO: Joe Willock marcó el 2-0 a favor de los 'Gunners' por FA Cup | VIDEO,05/01/2019 _ 14:01,https://elcomercio.pe/deporte-total/futbol-mundial/arsenal-vs-blackpool-vivo-joe-willock-marco-2-0-favor-gunners-fa-cup-video-noticia-envivo-online-594425-noticia/
Poder Judicial declara prescritos juicios contra Juana y Rosa Fujimori,05/01/2019 _ 13:50,https://elcomercio.pe/politica/judicial-declara-prescritos-cargos-juana-rosa-fujimori-noticia-594431-noticia/
Brexit: El Parlamento británico retomará el acuerdo sin garantías de aprobarlo,05/01/2019 _ 13:49,https://elcomercio.pe/mundo/europa/brexit-parlamento-britanico-retomara-acuerdo-garantias-aprobarlo-noticia-594427-noticia/
"Guatemala: Cicig reafirma su compromiso de ""luchacontra la corrupción e impunidad""",06/01/2019 _ 23:50,https://elcomercio.pe/mundo/centroamerica/yilen-osorio-guatemala-cicig-reafirma-compromiso-lucha-corrupcion-e-impunidad-noticia-594817-noticia/
¿Luis Miguel y Roberto Palazuelos se vieron las caras? Esto es lo que realmente pasó,06/01/2019 _ 23:42,https://elcomercio.pe/tvmas/farandula/instagram-luis-miguel-roberto-palazuelos-reencontraron-noticia-noticia-nndc-594706-noticia/
Editorial: Visiones del futuro,06/01/2019 _ 23:35,https://elcomercio.pe/opinion/editorial/editorial-visiones-futuro-noticia-594511-noticia/
"¿Giro a la izquierda?, por Juan José Garrido Koechlin",06/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/veronika-mendoza-giro-izquierda-juan-jose-garrido-koechlin-noticia-594502-noticia/
"¿Industrialización o ‘servicialización’?, por Richard Webb",06/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/industrializacion-servicializacion-richard-webb-noticia-594537-noticia/
"¿Querrá ser Chávarry el Chucky de una película?, por Alejandro Miró Quesada Cisneros",06/01/2019 _ 23:30,https://elcomercio.pe/opinion/colaboradores/querra-pedro-chavarry-chucky-pelicula-alejandro-miro-quesada-cisneros-noticia-594525-noticia/
"Meter la mano, por Federico Salazar",06/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/martin-vizcarra-ministerio-publico-meter-mano-federico-salazar-noticia-594498-noticia/
"La batalla de Año Nuevo, por Alfredo Torres*",06/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/pedro-chavarry-martin-vizcarra-batalla-ano-nuevo-alfredo-torres-noticia-594494-noticia/
México: Tiroteo en un bar de Playa del Carmen deja seis muertos y un herido grave,06/01/2019 _ 23:26,https://elcomercio.pe/mundo/mexico/mexico-tiroteo-bar-playa-carmen-deja-seis-muertos-herido-grave-noticia-594815-noticia/
1919: Habla Javier Prado,06/01/2019 _ 23:25,https://elcomercio.pe/opinion/efemerides/1919-habla-javier-prado-noticia-594513-noticia/
"Globos de Oro: ""The Assassination of Gianni Versace: American Crime Story"" ganó a Mejor serie limitada",06/01/2019 _ 23:23,https://elcomercio.pe/luces/cine/globos-oro-the-assassination-of-gianni-versace-american-crime-story-gano-categoria-mejor-serie-limitada-noticia-nndc-594814-noticia/
Bird Box y los desopilantes memes que hacen reír a cacajadas a las redes sociales,06/01/2019 _ 23:20,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-estreno-bird-box-dejo-hilarantes-memes-causan-revuelo-redes-sociales-face-fb-sandra-bullock-netflix-fotos-videos-nnda-nnlt-noticia-592278-noticia/
Su deseo de comenzar el 2019 con un beso acabó siendo el momento más vergonzoso de su vida,06/01/2019 _ 23:17,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-besar-mujer-llegada-2019-protagoniza-bochornosa-escena-millones-espectadores-video-fotos-face-fb-nnda-nnrt-noticia-593460-noticia/
Joven padre que cuida a su hijo y lo lleva a su trabajo desde que su pareja los abandonó conmueve Facebook,06/01/2019 _ 23:16,https://elcomercio.pe/redes-sociales/facebook/facebook-hombre-cuida-lleva-bebe-novia-abandono-mexico-face-fb-nnda-nnrt-fotos-noticia-594330-noticia/
Dwyane Wade recreó famoso alley-oop con Derrick Jones Jr. en el papel de LeBron James | VIDEO,06/01/2019 _ 23:14,https://elcomercio.pe/deporte-total/polideportivo/youtube-viral-dwyane-wade-recreo-famoso-alley-oop-nba-derrick-jones-jr-papel-lebron-james-noticia-nnda-nnrt-594790-noticia/
Balance 2018: estos son los avances de la reconstrucción en las regiones del norte,06/01/2019 _ 23:06,https://elcomercio.pe/peru/balance-2018-son-avances-reconstruccion-regiones-norte-noticia-594812-noticia/
"Globos de Oro 2019: mira la gala EN VIVO, conoce la hora y canal",06/01/2019 _ 23:01,https://elcomercio.pe/luces/cine/globos-oro-2019-mira-ceremonia-hora-canal-vivo-noticia-591193-noticia/
Dakar 2019: así pasaron los peruanos por la partida simbólica,06/01/2019 _ 22:59,https://elcomercio.pe/dakar/dakar-2019-peruanos-partida-simbolica-fotos-noticia-594728-noticia/
"Nicaragua: Denuncian ""cierre arbitrario"" de un canal de TV independiente",06/01/2019 _ 22:59,https://elcomercio.pe/mundo/centroamerica/nicaragua-denuncian-cierre-arbitrario-canal-tv-independiente-noticia-594809-noticia/
Laura Spoya compartió en Instagram imágenes de su baby shower | FOTOS,06/01/2019 _ 22:54,https://elcomercio.pe/tvmas/farandula/instagram-laura-spoya-compartio-primeras-imagenes-baby-shower-fotos-noticia-nndc-594669-noticia/
Chosica: venezolanosentregaron a dos de sus compatriotas acusados de robar,06/01/2019 _ 22:40,https://elcomercio.pe/lima/policiales/venezolanos-entregaron-dos-compatriotas-acusados-robar-chosica-noticia-594797-noticia/
Rosa Bartra: Es inapropiado que Vizcarra presente un proyecto con amenaza,06/01/2019 _ 22:30,https://elcomercio.pe/politica/rosa-bartra-inapropiado-martin-vizcarra-presente-proyecto-amenaza-noticia-594787-noticia/
Miguel Torres renuncia a la presidencia del Comité de Transición de FP,06/01/2019 _ 22:10,https://elcomercio.pe/politica/miguel-torres-renuncia-presidencia-comite-transicion-fuerza-popular-noticia-nndc-594786-noticia/
Toronto Raptors superó 121-105 a Indiana Pacers con 23 puntos Norman Powell en la NBA,06/01/2019 _ 22:00,https://elcomercio.pe/deporte-total/polideportivo/raptors-vs-pacers-vivo-online-via-nba-tv-duelo-leonard-oladipo-scotiabank-arena-noticia-nndc-594509-noticia/
Golden Globes 2019: Regina King ganó el premio a Mejor actriz de reparto,06/01/2019 _ 21:50,https://elcomercio.pe/luces/cine/globos-oro-regina-king-gana-premio-mejor-actriz-reparto-if-beale-street-could-talk-noticia-nndc-594778-noticia/
Fiscal José Domingo Pérez allana la oficina de asesor de Pedro Chávarry,06/01/2019 _ 21:50,https://elcomercio.pe/politica/fiscal-jose-domingo-perez-allana-oficina-asesor-pedro-chavarry-noticia-594765-noticia/
Los Reyes Magos de la PNP recorrieron el Centro Histórico de Lima | FOTOS,06/01/2019 _ 21:47,https://elcomercio.pe/lima/sucesos/tres-reyes-magos-pnp-recorrieron-centro-historico-lima-fotos-noticia-594696-noticia/
HRW insta a Tailandia a no deportar a la joven saudita que huye de su familia,06/01/2019 _ 21:46,https://elcomercio.pe/mundo/asia/human-rights-watch-insta-tailandia-deportar-joven-saudita-huye-familia-noticia-594781-noticia/
Globos de Oro: Sandra Oh y Andy Samberg desfilaron juntos en la alfombra roja,06/01/2019 _ 21:43,https://elcomercio.pe/luces/cine/globos-oro-2019-golden-globes-sandra-oh-andy-samberg-lucen-alfombra-roja-noticia-594734-noticia/
Instagram: Ricky Martin se luce con su hija Lucía antes de los Globos de Oro,06/01/2019 _ 21:40,https://elcomercio.pe/tvmas/hollywood/instagram-globos-oro-2019-ricky-martin-prepara-ceremonia-hija-lucia-golden-globes-noticia-594719-noticia/
Golden Globes 2019: así fue la llegada de Ricky Martin a la alfombra roja,06/01/2019 _ 21:39,https://elcomercio.pe/tvmas/hollywood/globos-oro-2019-golden-globes-ricky-martin-alfombra-roja-noticia-594746-noticia/
Dakar 2019: Laia Sanz llega al Dakar tras dura enfermedad,06/01/2019 _ 21:35,https://elcomercio.pe/dakar/dakar-2019-laia-sanz-llega-dakar-dura-enfermedad-noticia-594774-noticia/
Globos de Oro: Penélope Cruz enamoró a su paso por la alfombra roja | FOTOS,06/01/2019 _ 21:32,https://elcomercio.pe/luces/moda/globos-oro-2019-penelope-cruz-look-alfombra-roja-golden-globes-espana-fotos-noticia-594752-noticia/
"""Chávarry me dijo que la culpa es mía porque no he callado a José Domingo Pérez""",06/01/2019 _ 21:25,https://elcomercio.pe/politica/zoraida-avalos-pedro-chavarry-me-dijo-culpa-mia-he-callado-jose-domingo-perez-noticia-594747-noticia/
Dakar 2019: las playas de Lima vibraron con el ruido de los motores en la partida simbólica,06/01/2019 _ 21:22,https://elcomercio.pe/deporte-total/dakar-2019-vivo-directo-sigue-partida-simbolica-directo-via-fox-sports-3-america-television-transmision-vivo-directo-online-noticia-nndc-594384-noticia/
Pronostican lluvias ligeras y moderadas en Tumbes,06/01/2019 _ 21:13,https://elcomercio.pe/peru/tumbes/pronostican-lluvias-ligeras-moderadas-tumbes-noticia-594775-noticia/
Familia del ex marine detenido en Rusia teme que sea rehén de disputa diplomática,06/01/2019 _ 21:10,https://elcomercio.pe/mundo/actualidad/paul-whelan-familia-ex-marine-detenido-rusia-teme-sea-rehen-disputa-diplomatica-noticia-594773-noticia/
Globos de Oro 2019: Ramik Malek y su paso triunfal por la alfombra roja | FOTOS,06/01/2019 _ 21:10,https://elcomercio.pe/luces/cine/globos-oro-llegada-rami-malek-premiacion-fotos-noticia-nndc-594764-noticia/
"Dakar 2019: autos, ruedas y todo el color de la partida simbólica en el circuito de playas de Magdalena",06/01/2019 _ 21:09,https://elcomercio.pe/dakar/dakar-2019-bellas-anfitrionas-feria-costa-verde-noticia-594750-noticia/
"Zeballos: Proyecto del Ejecutivo ""continuará su curso"" así se vaya Chávarry",06/01/2019 _ 21:05,https://elcomercio.pe/politica/vicente-zeballos-proyecto-ejecutivo-continuara-curso-pedro-chavarry-nndc-noticia-594769-noticia/
Globos de Oro 2019: Melissa Paredes fue elegida como 'influencer' de E!,06/01/2019 _ 21:00,https://elcomercio.pe/tvmas/farandula/instagram-melissa-paredes-influencer-globos-oro-2019-golden-globes-noticia-594767-noticia/
"Globos de Oro 2019: ""Spider-Man: Un nuevo universo"" es la mejor cinta animada",06/01/2019 _ 20:58,https://elcomercio.pe/luces/cine/globos-oro-spider-man-nuevo-universo-lleva-premio-mejor-pelicula-animada-noticia-nndc-594770-noticia/
Globos de Oro 2019: Michael Douglas gana premio y se lo dedica a Catherine Zeta Jones,06/01/2019 _ 20:27,https://elcomercio.pe/tvmas/series/globos-oro-golden-globes-2019-michael-douglas-premio-the-kominsky-methodr-noticia-594762-noticia/
"El investigador de la Cicig, Yilen Osorio, logra ingresar a Guatemala",06/01/2019 _ 20:26,https://elcomercio.pe/mundo/latinoamerica/guatemala-investigador-cicig-yilen-osorio-logra-ingresar-pais-noticia-594668-noticia/
"Costa: “Si no hay exoneración, el proyecto debe ir el jueves al pleno”",06/01/2019 _ 20:15,https://elcomercio.pe/politica/gino-costa-hay-exoneracion-proyecto-debe-jueves-pleno-noticia-594757-noticia/
Lobos BUAP venció 2-0 a Santos Laguna por la fecha inicial del Torneo Clausura | VIDEO,06/01/2019 _ 20:12,https://elcomercio.pe/deporte-total/futbol-mundial/lobos-buap-vs-santos-laguna-vivo-online-directo-tdn-imagen-tv-beto-da-silva-inicio-torneo-clausura-noticia-nndc-594480-noticia/
"Maduro califica de ""títere"" y ""agente gringo"" al nuevo presidente del Parlamento",06/01/2019 _ 20:11,https://elcomercio.pe/mundo/venezuela/venezuela-nicolas-maduro-califica-titere-agente-gringo-nuevo-presidente-parlamento-juan-guaido-noticia-594761-noticia/
Globos de Oro 2019 EN DIRECTO: hora y canal para ver ver el evento en España,06/01/2019 _ 20:00,https://elcomercio.pe/tvmas/series/globos-oro-2019-directo-hora-canal-detalles-espana-noticia-591812-noticia/
"""Nos sentimos completamente decepcionados de esta resolución injusta""",06/01/2019 _ 20:00,https://elcomercio.pe/politica/mark-vito-villanella-sentimos-completamente-decepcionados-resolucion-injusta-noticia-nndc-594741-noticia/
Exportaciones no tradicionales baten récord histórico a noviembre de 2018,06/01/2019 _ 19:45,https://elcomercio.pe/economia/exportaciones-tradicionales-baten-record-historico-noviembre-2018-noticia-nndc-594673-noticia/
Lobos BUAP venció 2-0 Santos Laguna en la primera fecha del Torneo Clausura 2019,06/01/2019 _ 19:43,https://elcomercio.pe/deporte-total/futbol-mundial/lobos-buap-vs-santos-laguna-vivo-online-tdn-univision-transmision-directo-miden-inicio-torneo-clausura-liga-mx-noticia-mexico-nnda-nnlt-594564-noticia/
Los Angeles Lakers se hunden sin LeBron James: cayeron 108-86 ante Minnesota Timberwolves por NBA,06/01/2019 _ 19:35,https://elcomercio.pe/deporte-total/polideportivo/lakers-vs-timberwolves-vivo-online-via-nba-tv-juegan-nba-target-center-noticia-nndc-594482-noticia/
"Cuba: Díaz-Canel lamenta la muerte de “El Gallego” Fernández, “un ejemplar soldado”",06/01/2019 _ 19:32,https://elcomercio.pe/mundo/centroamerica/cuba-miguel-diaz-canel-lamenta-muerte-jose-ramon-gallego-fernandez-ejemplar-soldado-noticia-594754-noticia/
Ate: retiran barreras que cerraban parte de la Carretera Central,06/01/2019 _ 19:19,https://elcomercio.pe/lima/transporte/municipalidad-ate-retiran-barreras-cerraban-carretera-central-noticia-594749-noticia/
Horóscopo de hoy domingo 6 de enero del 2019: lee aquí tu signo zodiacal,06/01/2019 _ 19:00,https://elcomercio.pe/luces/vida-social/horoscopo-hoy-domingo-6-enero-2019-gratis-amor-tarot-zodiacal-noticia-592886-noticia/
Guatemala: Detienen a dos funcionarios que impedían ingreso de investigador de la Cicig,06/01/2019 _ 18:59,https://elcomercio.pe/mundo/centroamerica/yelin-osorio-justicia-guatemala-da-ultimatum-hora-dejar-ingresar-miembro-cicig-noticia-594740-noticia/
Otra vez Andrés y el humor político de la semana,06/01/2019 _ 18:55,https://elcomercio.pe/politica/vez-andres-humor-politico-semana-noticia-594526-noticia/
"Lady Gaga sorprende con su ""dieta"" previa a los Globos de Oro 2019",06/01/2019 _ 18:54,https://elcomercio.pe/tvmas/hollywood/instagram-globos-oro-golden-globes-2019-lady-gaga-dieta-previa-gala-noticia-594738-noticia/
